location_id,partner_id,product_id,year,export_value,import_value,hs_eci,hs_coi,location_code,partner_code,hs_product_code
15,111,6009,2017,349794,175855,1.727953,-0.037829,AUT,ITA,283691
18,111,6009,2017,2049143,86637,1.292345,1.191694,BEL,ITA,283691
23,111,6009,2017,0,8606,0.5576939999999999,1.721482,BGR,ITA,283691
41,111,6009,2017,0,24325,2.253343,0.8438530000000001,CHE,ITA,283691
42,111,6009,2017,3672600,0,-0.379637,-0.4943079999999999,CHL,ITA,283691
43,111,6009,2017,0,561212,1.111226,1.57024,CHN,ITA,283691
49,111,6009,2017,0,70820,0.201297,-0.1671099999999999,COL,ITA,283691
52,111,6009,2017,0,10209,0.288178,-0.054423,CRI,ITA,283691
61,111,6009,2017,4233608,42576,2.113721,-2.534776,DEU,ITA,283691
71,111,6009,2017,296675,236339,0.73042,2.8377380000000003,ESP,ITA,283691
77,111,6009,2017,911780,31550,1.3966459999999998,0.8948450000000001,FRA,ITA,283691
81,111,6009,2017,49188,0,1.684651,0.8377819999999999,GBR,ITA,283691
90,111,6009,2017,0,18655,0.153772,1.152019,GRC,ITA,283691
104,111,6009,2017,0,16316,0.291577,2.724827,IND,ITA,283691
121,111,6009,2017,0,94345,2.010902,0.7813640000000001,KOR,ITA,283691
142,111,6009,2017,0,1651,1.0070290000000002,0.145783,MLT,ITA,283691
162,111,6009,2017,341415,20471,1.144932,1.471668,NLD,ITA,283691
177,111,6009,2017,0,37938,1.196025,1.093289,POL,ITA,283691
179,111,6009,2017,0,45407,0.528508,2.2617130000000003,PRT,ITA,283691
180,111,6009,2017,0,19559,-0.438899,-0.925005,PRY,ITA,283691
186,111,6009,2017,0,224885,0.332485,0.286807,RUS,ITA,283691
192,111,6009,2017,0,61741,1.885922,0.377244,SGP,ITA,283691
207,111,6009,2017,109229,9282,1.601073,0.849125,SVN,ITA,283691
224,111,6009,2017,0,13548,0.542189,2.4035900000000003,TUR,ITA,283691
231,111,6009,2017,0,20837,1.599234,0.277621,USA,ITA,283691
236,111,6009,2017,0,10596,-0.874373,-1.178189,VEN,ITA,283691
246,111,6009,2017,0,5236,0.206105,1.379423,ZAF,ITA,283691
166,112,6009,2017,7385,0,0.258913,0.130963,NZL,JAM,283691
231,112,6009,2017,3219,0,1.599234,0.277621,USA,JAM,283691
8,114,6009,2017,73517472,0,-0.121645,0.233709,ARG,JPN,283691
42,114,6009,2017,138866432,0,-0.379637,-0.4943079999999999,CHL,JPN,283691
43,114,6009,2017,23707374,9141574,1.111226,1.57024,CHN,JPN,283691
61,114,6009,2017,864530,0,2.113721,-2.534776,DEU,JPN,283691
81,114,6009,2017,0,3859,1.684651,0.8377819999999999,GBR,JPN,283691
97,114,6009,2017,0,18498,0.8322940000000001,1.674449,HKG,JPN,283691
103,114,6009,2017,0,1004,-0.234756,1.187909,IDN,JPN,283691
104,114,6009,2017,17632,0,0.291577,2.724827,IND,JPN,283691
121,114,6009,2017,499669,85289,2.010902,0.7813640000000001,KOR,JPN,283691
207,114,6009,2017,434608,0,1.601073,0.849125,SVN,JPN,283691
216,114,6009,2017,49960,26970,0.983311,1.391044,THA,JPN,283691
231,114,6009,2017,3596644,0,1.599234,0.277621,USA,JPN,283691
249,114,6009,2017,0,6875,2.05792,1.212423,TWN,JPN,283691
8,121,6009,2017,23637444,0,-0.121645,0.233709,ARG,KOR,283691
15,121,6009,2017,0,2376,1.727953,-0.037829,AUT,KOR,283691
42,121,6009,2017,205031424,0,-0.379637,-0.4943079999999999,CHL,KOR,283691
43,121,6009,2017,1565847,24695510,1.111226,1.57024,CHN,KOR,283691
61,121,6009,2017,5012,0,2.113721,-2.534776,DEU,KOR,283691
81,121,6009,2017,377182,0,1.684651,0.8377819999999999,GBR,KOR,283691
102,121,6009,2017,0,2291,1.488646,0.843733,HUN,KOR,283691
103,121,6009,2017,0,144715,-0.234756,1.187909,IDN,KOR,283691
111,121,6009,2017,94345,0,1.345334,0.562735,ITA,KOR,283691
114,121,6009,2017,85289,499669,2.449926,-0.282663,JPN,KOR,283691
153,121,6009,2017,0,1414349,1.014307,0.6813859999999999,MYS,KOR,283691
207,121,6009,2017,119473,10641,1.601073,0.849125,SVN,KOR,283691
231,121,6009,2017,1281314,1455565,1.599234,0.277621,USA,KOR,283691
239,121,6009,2017,0,72069,-0.008608,0.685875,VNM,KOR,283691
249,121,6009,2017,0,2514,2.05792,1.212423,TWN,KOR,283691
42,138,6009,2017,1654049,0,-0.379637,-0.4943079999999999,CHL,MEX,283691
231,138,6009,2017,262926,0,1.599234,0.277621,USA,MEX,283691
8,153,6009,2017,2933,0,-0.121645,0.233709,ARG,MYS,283691
43,153,6009,2017,34892,0,1.111226,1.57024,CHN,MYS,283691
61,153,6009,2017,5129,0,2.113721,-2.534776,DEU,MYS,283691
81,153,6009,2017,12439,0,1.684651,0.8377819999999999,GBR,MYS,283691
121,153,6009,2017,1414349,0,2.010902,0.7813640000000001,KOR,MYS,283691
192,153,6009,2017,15853,0,1.885922,0.377244,SGP,MYS,283691
216,153,6009,2017,6734,0,0.983311,1.391044,THA,MYS,283691
7,162,6009,2017,0,3772,0.218627,0.019633,ARE,NLD,283691
14,162,6009,2017,0,1781,-0.425573,-0.152255,AUS,NLD,283691
15,162,6009,2017,0,393652,1.727953,-0.037829,AUT,NLD,283691
16,162,6009,2017,0,20817,-1.008624,-1.198094,AZE,NLD,283691
18,162,6009,2017,1410666,107664,1.292345,1.191694,BEL,NLD,283691
41,162,6009,2017,0,1903,2.253343,0.8438530000000001,CHE,NLD,283691
43,162,6009,2017,380984,0,1.111226,1.57024,CHN,NLD,283691
59,162,6009,2017,24304,2621,1.771281,0.353529,CZE,NLD,283691
61,162,6009,2017,1041631,529162,2.113721,-2.534776,DEU,NLD,283691
64,162,6009,2017,0,3754,1.157525,1.2362959999999998,DNK,NLD,283691
71,162,6009,2017,0,6364,0.73042,2.8377380000000003,ESP,NLD,283691
74,162,6009,2017,0,230289,1.655577,0.958687,FIN,NLD,283691
77,162,6009,2017,20383,800632,1.3966459999999998,0.8948450000000001,FRA,NLD,283691
81,162,6009,2017,481352,275263,1.684651,0.8377819999999999,GBR,NLD,283691
100,162,6009,2017,0,38089,0.8617799999999999,1.363609,HRV,NLD,283691
109,162,6009,2017,0,48623,0.393944,-0.249573,ISL,NLD,283691
111,162,6009,2017,20471,341415,1.345334,0.562735,ITA,NLD,283691
163,162,6009,2017,0,156838,0.735278,0.114738,NOR,NLD,283691
177,162,6009,2017,0,51997,1.196025,1.093289,POL,NLD,283691
185,162,6009,2017,0,27810,1.056596,0.980658,ROU,NLD,283691
207,162,6009,2017,29734,3991,1.601073,0.849125,SVN,NLD,283691
224,162,6009,2017,0,45288,0.542189,2.4035900000000003,TUR,NLD,283691
231,162,6009,2017,0,10990,1.599234,0.277621,USA,NLD,283691
8,163,6009,2017,82845,0,-0.121645,0.233709,ARG,NOR,283691
18,163,6009,2017,490615,0,1.292345,1.191694,BEL,NOR,283691
41,163,6009,2017,281097,0,2.253343,0.8438530000000001,CHE,NOR,283691
42,163,6009,2017,84763,0,-0.379637,-0.4943079999999999,CHL,NOR,283691
61,163,6009,2017,91349,0,2.113721,-2.534776,DEU,NOR,283691
77,163,6009,2017,89732,0,1.3966459999999998,0.8948450000000001,FRA,NOR,283691
81,163,6009,2017,0,5202,1.684651,0.8377819999999999,GBR,NOR,283691
162,163,6009,2017,156838,0,1.144932,1.471668,NLD,NOR,283691
231,163,6009,2017,10261,0,1.599234,0.277621,USA,NOR,283691
14,166,6009,2017,5167,0,-0.425573,-0.152255,AUS,NZL,283691
41,166,6009,2017,10100,0,2.253343,0.8438530000000001,CHE,NZL,283691
42,166,6009,2017,10112,0,-0.379637,-0.4943079999999999,CHL,NZL,283691
43,166,6009,2017,1139,0,1.111226,1.57024,CHN,NZL,283691
61,166,6009,2017,5198,0,2.113721,-2.534776,DEU,NZL,283691
112,166,6009,2017,0,7385,-0.496641,-0.763538,JAM,NZL,283691
192,166,6009,2017,22448,0,1.885922,0.377244,SGP,NZL,283691
207,166,6009,2017,13774,0,1.601073,0.849125,SVN,NZL,283691
43,168,6009,2017,159192,0,1.111226,1.57024,CHN,PAK,283691
231,169,6009,2017,34667,0,1.599234,0.277621,USA,PAN,283691
43,173,6009,2017,30665,0,1.111226,1.57024,CHN,PER,283691
249,174,6009,2017,5297,0,2.05792,1.212423,TWN,PHL,283691
8,177,6009,2017,8533,0,-0.121645,0.233709,ARG,POL,283691
18,177,6009,2017,1278595,0,1.292345,1.191694,BEL,POL,283691
28,177,6009,2017,0,50220,0.811864,0.8310870000000001,BLR,POL,283691
42,177,6009,2017,708451,0,-0.379637,-0.4943079999999999,CHL,POL,283691
59,177,6009,2017,0,7510,1.771281,0.353529,CZE,POL,283691
61,177,6009,2017,367765,0,2.113721,-2.534776,DEU,POL,283691
72,177,6009,2017,0,4414,1.0099209999999998,1.2886799999999998,EST,POL,283691
81,177,6009,2017,392218,0,1.684651,0.8377819999999999,GBR,POL,283691
100,177,6009,2017,0,5414,0.8617799999999999,1.363609,HRV,POL,283691
111,177,6009,2017,37938,0,1.345334,0.562735,ITA,POL,283691
115,177,6009,2017,0,3612,-0.394471,-0.548086,KAZ,POL,283691
130,177,6009,2017,0,7451,0.856326,1.444817,LTU,POL,283691
162,177,6009,2017,51997,0,1.144932,1.471668,NLD,POL,283691
185,177,6009,2017,0,4274,1.056596,0.980658,ROU,POL,283691
186,177,6009,2017,0,64249,0.332485,0.286807,RUS,POL,283691
201,177,6009,2017,0,13917,0.5443979999999999,1.19506,SRB,POL,283691
206,177,6009,2017,0,4059,1.280845,0.8526790000000001,SVK,POL,283691
228,177,6009,2017,0,39365,0.461733,0.78127,UKR,POL,283691
231,177,6009,2017,3913,0,1.599234,0.277621,USA,POL,283691
18,179,6009,2017,4038,0,1.292345,1.191694,BEL,PRT,283691
61,179,6009,2017,13067,0,2.113721,-2.534776,DEU,PRT,283691
71,179,6009,2017,201132,0,0.73042,2.8377380000000003,ESP,PRT,283691
111,179,6009,2017,45407,0,1.345334,0.562735,ITA,PRT,283691
207,179,6009,2017,6238,0,1.601073,0.849125,SVN,PRT,283691
18,180,6009,2017,18057,0,1.292345,1.191694,BEL,PRY,283691
43,180,6009,2017,6427,0,1.111226,1.57024,CHN,PRY,283691
111,180,6009,2017,19559,0,1.345334,0.562735,ITA,PRY,283691
8,186,6009,2017,14032975,0,-0.121645,0.233709,ARG,RUS,283691
18,186,6009,2017,25808022,0,1.292345,1.191694,BEL,RUS,283691
28,186,6009,2017,0,1299,0.811864,0.8310870000000001,BLR,RUS,283691
31,186,6009,2017,167588,0,-1.154027,-1.075638,BOL,RUS,283691
42,186,6009,2017,7857628,0,-0.379637,-0.4943079999999999,CHL,RUS,283691
43,186,6009,2017,94689,1424518,1.111226,1.57024,CHN,RUS,283691
59,186,6009,2017,0,12406,1.771281,0.353529,CZE,RUS,283691
61,186,6009,2017,587465,0,2.113721,-2.534776,DEU,RUS,283691
81,186,6009,2017,51579,0,1.684651,0.8377819999999999,GBR,RUS,283691
104,186,6009,2017,1923312,0,0.291577,2.724827,IND,RUS,283691
111,186,6009,2017,224885,0,1.345334,0.562735,ITA,RUS,283691
115,186,6009,2017,0,23247,-0.394471,-0.548086,KAZ,RUS,283691
130,186,6009,2017,8061,0,0.856326,1.444817,LTU,RUS,283691
132,186,6009,2017,123552,0,0.685208,1.319121,LVA,RUS,283691
177,186,6009,2017,64249,0,1.196025,1.093289,POL,RUS,283691
231,186,6009,2017,2805455,0,1.599234,0.277621,USA,RUS,283691
43,188,6009,2017,49247,0,1.111226,1.57024,CHN,SAU,283691
14,192,6009,2017,42350,0,-0.425573,-0.152255,AUS,SGP,283691
42,192,6009,2017,28128,0,-0.379637,-0.4943079999999999,CHL,SGP,283691
43,192,6009,2017,0,932,1.111226,1.57024,CHN,SGP,283691
61,192,6009,2017,14810,0,2.113721,-2.534776,DEU,SGP,283691
81,192,6009,2017,65194,0,1.684651,0.8377819999999999,GBR,SGP,283691
104,192,6009,2017,6606,0,0.291577,2.724827,IND,SGP,283691
111,192,6009,2017,61741,0,1.345334,0.562735,ITA,SGP,283691
137,192,6009,2017,0,6011,-1.0877059999999998,-0.943629,MDV,SGP,283691
153,192,6009,2017,0,15853,1.014307,0.6813859999999999,MYS,SGP,283691
166,192,6009,2017,0,22448,0.258913,0.130963,NZL,SGP,283691
207,192,6009,2017,8353,0,1.601073,0.849125,SVN,SGP,283691
216,192,6009,2017,0,14718,0.983311,1.391044,THA,SGP,283691
231,192,6009,2017,46702,0,1.599234,0.277621,USA,SGP,283691
239,192,6009,2017,0,9647,-0.008608,0.685875,VNM,SGP,283691
49,197,6009,2017,7411,0,0.201297,-0.1671099999999999,COL,SLV,283691
7,208,6009,2017,0,4478,0.218627,0.019633,ARE,SWE,283691
18,208,6009,2017,317752,0,1.292345,1.191694,BEL,SWE,283691
41,208,6009,2017,17850,0,2.253343,0.8438530000000001,CHE,SWE,283691
61,208,6009,2017,1337314,0,2.113721,-2.534776,DEU,SWE,283691
64,208,6009,2017,388387,95313,1.157525,1.2362959999999998,DNK,SWE,283691
77,208,6009,2017,79702,0,1.3966459999999998,0.8948450000000001,FRA,SWE,283691
81,208,6009,2017,882174,0,1.684651,0.8377819999999999,GBR,SWE,283691
231,208,6009,2017,2272,0,1.599234,0.277621,USA,SWE,283691
8,216,6009,2017,36291,0,-0.121645,0.233709,ARG,THA,283691
14,216,6009,2017,0,1704,-0.425573,-0.152255,AUS,THA,283691
42,216,6009,2017,1877796,0,-0.379637,-0.4943079999999999,CHL,THA,283691
43,216,6009,2017,179402,0,1.111226,1.57024,CHN,THA,283691
61,216,6009,2017,0,86494,2.113721,-2.534776,DEU,THA,283691
71,216,6009,2017,26271,0,0.73042,2.8377380000000003,ESP,THA,283691
103,216,6009,2017,0,2149,-0.234756,1.187909,IDN,THA,283691
104,216,6009,2017,24182,0,0.291577,2.724827,IND,THA,283691
114,216,6009,2017,26970,49960,2.449926,-0.282663,JPN,THA,283691
153,216,6009,2017,0,6734,1.014307,0.6813859999999999,MYS,THA,283691
192,216,6009,2017,14718,0,1.885922,0.377244,SGP,THA,283691
207,216,6009,2017,49084,0,1.601073,0.849125,SVN,THA,283691
231,216,6009,2017,33424,0,1.599234,0.277621,USA,THA,283691
239,216,6009,2017,0,1816,-0.008608,0.685875,VNM,THA,283691
15,224,6009,2017,6278,0,1.727953,-0.037829,AUT,TUR,283691
16,224,6009,2017,0,1282,-1.008624,-1.198094,AZE,TUR,283691
18,224,6009,2017,857409,0,1.292345,1.191694,BEL,TUR,283691
41,224,6009,2017,565657,0,2.253343,0.8438530000000001,CHE,TUR,283691
61,224,6009,2017,7966838,0,2.113721,-2.534776,DEU,TUR,283691
107,224,6009,2017,0,427319,-0.349587,-0.3270929999999999,IRN,TUR,283691
111,224,6009,2017,13548,0,1.345334,0.562735,ITA,TUR,283691
162,224,6009,2017,45288,0,1.144932,1.471668,NLD,TUR,283691
42,228,6009,2017,19053,0,-0.379637,-0.4943079999999999,CHL,UKR,283691
81,228,6009,2017,13017,0,1.684651,0.8377819999999999,GBR,UKR,283691
177,228,6009,2017,39365,0,1.196025,1.093289,POL,UKR,283691
43,230,6009,2017,5755,0,1.111226,1.57024,CHN,URY,283691
104,230,6009,2017,10462,0,0.291577,2.724827,IND,URY,283691
231,230,6009,2017,4071,0,1.599234,0.277621,USA,URY,283691
7,231,6009,2017,0,2583,0.218627,0.019633,ARE,USA,283691
8,231,6009,2017,36020060,22556,-0.121645,0.233709,ARG,USA,283691
14,231,6009,2017,0,13899,-0.425573,-0.152255,AUS,USA,283691
15,231,6009,2017,0,82949,1.727953,-0.037829,AUT,USA,283691
18,231,6009,2017,2194,82812,1.292345,1.191694,BEL,USA,283691
32,231,6009,2017,0,1682,0.142396,0.484201,BRA,USA,283691
33,231,6009,2017,0,5981,0.588436,-0.011742,BRB,USA,283691
39,231,6009,2017,11686,1500705,0.738683,1.204446,CAN,USA,283691
41,231,6009,2017,1016,125891,2.253343,0.8438530000000001,CHE,USA,283691
42,231,6009,2017,24665088,58747,-0.379637,-0.4943079999999999,CHL,USA,283691
43,231,6009,2017,62966,60142,1.111226,1.57024,CHN,USA,283691
49,231,6009,2017,0,48666,0.201297,-0.1671099999999999,COL,USA,283691
52,231,6009,2017,0,1044,0.288178,-0.054423,CRI,USA,283691
59,231,6009,2017,2421,0,1.771281,0.353529,CZE,USA,283691
61,231,6009,2017,38364,6280173,2.113721,-2.534776,DEU,USA,283691
71,231,6009,2017,0,111216,0.73042,2.8377380000000003,ESP,USA,283691
74,231,6009,2017,0,46149,1.655577,0.958687,FIN,USA,283691
77,231,6009,2017,0,1158,1.3966459999999998,0.8948450000000001,FRA,USA,283691
81,231,6009,2017,117921,7951,1.684651,0.8377819999999999,GBR,USA,283691
104,231,6009,2017,15453,3071577,0.291577,2.724827,IND,USA,283691
110,231,6009,2017,0,82805,1.435416,0.775954,ISR,USA,283691
111,231,6009,2017,20837,0,1.345334,0.562735,ITA,USA,283691
112,231,6009,2017,0,3219,-0.496641,-0.763538,JAM,USA,283691
114,231,6009,2017,0,3596644,2.449926,-0.282663,JPN,USA,283691
121,231,6009,2017,1455565,1281314,2.010902,0.7813640000000001,KOR,USA,283691
124,231,6009,2017,0,1139,0.266003,1.119324,LBN,USA,283691
134,231,6009,2017,0,1157,-0.7549640000000001,-0.064317,MAR,USA,283691
138,231,6009,2017,0,262926,1.087725,0.5741310000000001,MEX,USA,283691
159,231,6009,2017,0,1046,-1.828294,-1.275774,NGA,USA,283691
162,231,6009,2017,10990,0,1.144932,1.471668,NLD,USA,283691
163,231,6009,2017,0,10261,0.735278,0.114738,NOR,USA,283691
169,231,6009,2017,0,34667,0.546817,0.791103,PAN,USA,283691
177,231,6009,2017,0,3913,1.196025,1.093289,POL,USA,283691
186,231,6009,2017,0,2805455,0.332485,0.286807,RUS,USA,283691
192,231,6009,2017,0,46702,1.885922,0.377244,SGP,USA,283691
208,231,6009,2017,0,2272,1.762635,0.731548,SWE,USA,283691
216,231,6009,2017,0,33424,0.983311,1.391044,THA,USA,283691
230,231,6009,2017,0,4071,0.165553,-0.403856,URY,USA,283691
239,231,6009,2017,0,1787,-0.008608,0.685875,VNM,USA,283691
246,231,6009,2017,0,2222,0.206105,1.379423,ZAF,USA,283691
249,231,6009,2017,0,943475,2.05792,1.212423,TWN,USA,283691
111,236,6009,2017,10596,0,1.345334,0.562735,ITA,VEN,283691
37,246,6009,2017,0,9512,-0.5966020000000001,-1.166111,BWA,ZAF,283691
43,246,6009,2017,1001,0,1.111226,1.57024,CHN,ZAF,283691
61,246,6009,2017,1050,0,2.113721,-2.534776,DEU,ZAF,283691
111,246,6009,2017,5236,0,1.345334,0.562735,ITA,ZAF,283691
151,246,6009,2017,0,2192,-0.151435,0.0579159999999999,MUS,ZAF,283691
155,246,6009,2017,0,1067,-0.523097,-0.7357779999999999,NAM,ZAF,283691
231,246,6009,2017,2222,0,1.599234,0.277621,USA,ZAF,283691
247,246,6009,2017,0,5760,-0.859411,-1.0568110000000002,ZMB,ZAF,283691
8,249,6009,2017,43814,0,-0.121645,0.233709,ARG,TWN,283691
42,249,6009,2017,5584995,0,-0.379637,-0.4943079999999999,CHL,TWN,283691
43,249,6009,2017,912487,203614,1.111226,1.57024,CHN,TWN,283691
61,249,6009,2017,18422,0,2.113721,-2.534776,DEU,TWN,283691
71,249,6009,2017,1160,0,0.73042,2.8377380000000003,ESP,TWN,283691
81,249,6009,2017,17361,0,1.684651,0.8377819999999999,GBR,TWN,283691
114,249,6009,2017,6875,0,2.449926,-0.282663,JPN,TWN,283691
121,249,6009,2017,2514,0,2.010902,0.7813640000000001,KOR,TWN,283691
174,249,6009,2017,0,5297,0.6566609999999999,0.16952,PHL,TWN,283691
231,249,6009,2017,943475,0,1.599234,0.277621,USA,TWN,283691
239,249,6009,2017,0,15098,-0.008608,0.685875,VNM,TWN,283691
42,250,6009,2017,0,8756,-0.379637,-0.4943079999999999,CHL,ANS,283691
7,14,6009,2017,0,11938,0.218627,0.019633,ARE,AUS,283691
8,14,6009,2017,548347,0,-0.121645,0.233709,ARG,AUS,283691
18,14,6009,2017,2060,0,1.292345,1.191694,BEL,AUS,283691
39,14,6009,2017,0,5440,0.738683,1.204446,CAN,AUS,283691
43,14,6009,2017,1103243,55023,1.111226,1.57024,CHN,AUS,283691
61,14,6009,2017,14349,0,2.113721,-2.534776,DEU,AUS,283691
103,14,6009,2017,0,22529,-0.234756,1.187909,IDN,AUS,283691
111,14,6009,2017,326929,0,1.345334,0.562735,ITA,AUS,283691
162,14,6009,2017,1781,0,1.144932,1.471668,NLD,AUS,283691
166,14,6009,2017,0,5167,0.258913,0.130963,NZL,AUS,283691
192,14,6009,2017,0,42350,1.885922,0.377244,SGP,AUS,283691
216,14,6009,2017,1704,0,0.983311,1.391044,THA,AUS,283691
231,14,6009,2017,13899,0,1.599234,0.277621,USA,AUS,283691
162,16,6009,2017,20817,0,1.144932,1.471668,NLD,AZE,283691
224,16,6009,2017,1282,0,0.542189,2.4035900000000003,TUR,AZE,283691
81,28,6009,2017,5056,0,1.684651,0.8377819999999999,GBR,BLR,283691
177,28,6009,2017,50220,0,1.196025,1.093289,POL,BLR,283691
186,28,6009,2017,1299,0,0.332485,0.286807,RUS,BLR,283691
43,31,6009,2017,0,280704,1.111226,1.57024,CHN,BOL,283691
186,31,6009,2017,0,167588,0.332485,0.286807,RUS,BOL,283691
15,59,6009,2017,16112,0,1.727953,-0.037829,AUT,CZE,283691
18,59,6009,2017,610121,2004,1.292345,1.191694,BEL,CZE,283691
41,59,6009,2017,0,4651,2.253343,0.8438530000000001,CHE,CZE,283691
42,59,6009,2017,514814,0,-0.379637,-0.4943079999999999,CHL,CZE,283691
43,59,6009,2017,17220,0,1.111226,1.57024,CHN,CZE,283691
61,59,6009,2017,623143,0,2.113721,-2.534776,DEU,CZE,283691
77,59,6009,2017,19373,0,1.3966459999999998,0.8948450000000001,FRA,CZE,283691
81,59,6009,2017,32648,0,1.684651,0.8377819999999999,GBR,CZE,283691
162,59,6009,2017,2621,24304,1.144932,1.471668,NLD,CZE,283691
177,59,6009,2017,7510,0,1.196025,1.093289,POL,CZE,283691
186,59,6009,2017,12406,0,0.332485,0.286807,RUS,CZE,283691
206,59,6009,2017,7936,36062,1.280845,0.8526790000000001,SVK,CZE,283691
231,59,6009,2017,0,2421,1.599234,0.277621,USA,CZE,283691
71,68,6009,2017,1782,0,0.73042,2.8377380000000003,ESP,EGY,283691
81,68,6009,2017,2048,0,1.684651,0.8377819999999999,GBR,EGY,283691
42,72,6009,2017,3404,0,-0.379637,-0.4943079999999999,CHL,EST,283691
177,72,6009,2017,4414,0,1.196025,1.093289,POL,EST,283691
61,90,6009,2017,132847,0,2.113721,-2.534776,DEU,GRC,283691
111,90,6009,2017,18655,0,1.345334,0.562735,ITA,GRC,283691
61,100,6009,2017,68088,0,2.113721,-2.534776,DEU,HRV,283691
162,100,6009,2017,38089,0,1.144932,1.471668,NLD,HRV,283691
177,100,6009,2017,5414,0,1.196025,1.093289,POL,HRV,283691
201,100,6009,2017,0,4761,0.5443979999999999,1.19506,SRB,HRV,283691
15,107,6009,2017,7519,0,1.727953,-0.037829,AUT,IRN,283691
43,107,6009,2017,174980,0,1.111226,1.57024,CHN,IRN,283691
224,107,6009,2017,427319,0,0.542189,2.4035900000000003,TUR,IRN,283691
15,109,6009,2017,44772,0,1.727953,-0.037829,AUT,ISL,283691
162,109,6009,2017,48623,0,1.144932,1.471668,NLD,ISL,283691
42,115,6009,2017,2005,0,-0.379637,-0.4943079999999999,CHL,KAZ,283691
177,115,6009,2017,3612,0,1.196025,1.093289,POL,KAZ,283691
186,115,6009,2017,23247,0,0.332485,0.286807,RUS,KAZ,283691
231,124,6009,2017,1139,0,1.599234,0.277621,USA,LBN,283691
61,130,6009,2017,16278,0,2.113721,-2.534776,DEU,LTU,283691
177,130,6009,2017,7451,0,1.196025,1.093289,POL,LTU,283691
186,130,6009,2017,0,8061,0.332485,0.286807,RUS,LTU,283691
18,131,6009,2017,4427,0,1.292345,1.191694,BEL,LUX,283691
8,132,6009,2017,260244,0,-0.121645,0.233709,ARG,LVA,283691
61,132,6009,2017,2532,0,2.113721,-2.534776,DEU,LVA,283691
81,132,6009,2017,244949,0,1.684651,0.8377819999999999,GBR,LVA,283691
186,132,6009,2017,0,123552,0.332485,0.286807,RUS,LVA,283691
42,134,6009,2017,1348,0,-0.379637,-0.4943079999999999,CHL,MAR,283691
61,134,6009,2017,8401,0,2.113721,-2.534776,DEU,MAR,283691
71,134,6009,2017,4347,0,0.73042,2.8377380000000003,ESP,MAR,283691
77,134,6009,2017,5129,0,1.3966459999999998,0.8948450000000001,FRA,MAR,283691
231,134,6009,2017,1157,0,1.599234,0.277621,USA,MAR,283691
111,142,6009,2017,1651,0,1.345334,0.562735,ITA,MLT,283691
61,183,6009,2017,3386,0,2.113721,-2.534776,DEU,QAT,283691
77,183,6009,2017,2482,0,1.3966459999999998,0.8948450000000001,FRA,QAT,283691
61,185,6009,2017,57975,0,2.113721,-2.534776,DEU,ROU,283691
81,185,6009,2017,7247,0,1.684651,0.8377819999999999,GBR,ROU,283691
162,185,6009,2017,27810,0,1.144932,1.471668,NLD,ROU,283691
177,185,6009,2017,4274,0,1.196025,1.093289,POL,ROU,283691
42,201,6009,2017,906,0,-0.379637,-0.4943079999999999,CHL,SRB,283691
100,201,6009,2017,4761,0,0.8617799999999999,1.363609,HRV,SRB,283691
177,201,6009,2017,13917,0,1.196025,1.093289,POL,SRB,283691
18,206,6009,2017,5589,0,1.292345,1.191694,BEL,SVK,283691
42,206,6009,2017,6554,0,-0.379637,-0.4943079999999999,CHL,SVK,283691
59,206,6009,2017,36062,7936,1.771281,0.353529,CZE,SVK,283691
61,206,6009,2017,35062,0,2.113721,-2.534776,DEU,SVK,283691
81,206,6009,2017,3006,0,1.684651,0.8377819999999999,GBR,SVK,283691
177,206,6009,2017,4059,0,1.196025,1.093289,POL,SVK,283691
8,207,6009,2017,11047,0,-0.121645,0.233709,ARG,SVN,283691
15,207,6009,2017,0,22719,1.727953,-0.037829,AUT,SVN,283691
18,207,6009,2017,702751,0,1.292345,1.191694,BEL,SVN,283691
39,207,6009,2017,0,216932,0.738683,1.204446,CAN,SVN,283691
41,207,6009,2017,0,455288,2.253343,0.8438530000000001,CHE,SVN,283691
42,207,6009,2017,207808,0,-0.379637,-0.4943079999999999,CHL,SVN,283691
61,207,6009,2017,56360,0,2.113721,-2.534776,DEU,SVN,283691
